site,Trap,latitude,longitude,Year,date,GPaphid,BLH
MV-4,A,37.63146,-106.17496,2019,8/28/2019,18,0
MV-6,A,37.61977,-106.15104,2019,8/28/2019,56,0
MV-8,A,37.61935,-106.11392,2019,8/28/2019,69,0
MV-10,A,37.61612,-106.07407,2019,8/28/2019,38,1
MV-12,A,37.61647,-106.04654,2019,8/28/2019,28,0
MV-14,A,37.60534,-106.01899,2019,8/28/2019,118,0
MV-16,A,37.63171,-105.93048,2019,8/28/2019,0,0
Mosca,A,37.64902,-105.88987,2019,8/28/2019,6,0
W-2,A,37.37026,-106.04102,2019,8/28/2019,88,3
W-4,A,37.32891,-106.03709,2019,8/28/2019,56,2
E-51,A,37.80719,-106.07557,2019,9/4/2019,44,4
E-54,A,37.80713,-106.0193,2019,9/4/2019,9,10
E-60,A,37.80608,-105.90836,2019,9/4/2019,NA,NA
C-1,A,37.76157,-106.2118,2019,9/4/2019,133,3
C-3,A,37.76156,-106.1914,2019,9/4/2019,252,1
C-5,A,37.76211,-106.13142,2019,9/4/2019,205,2
C-7,A,37.76197,-106.10181,2019,9/4/2019,2300,8
C-9,A,37.76196,-106.05859,2019,9/4/2019,227,5
C-11,A,37.7637,-106.01477,2019,9/4/2019,NA,NA
C-13,A,37.74855,-105.92827,2019,9/4/2019,65,0
Hooper,A,37.75014,-105.89846,2019,9/4/2019,68,2
RS-1,A,37.70577,-106.14674,2019,9/4/2019,0,1
8-1,A,37.68887,-106.22063,2019,9/4/2019,4,0
8-3,A,37.69127,-106.18399,2019,9/4/2019,12,0
8-5,A,37.69142,-106.15042,2019,9/4/2019,57,0
8-7,A,37.69646,-106.08312,2019,9/4/2019,18,0
8-9,A,37.68874,-106.07336,2019,9/4/2019,45,0
8-11,A,37.68908,-106.03678,2019,9/4/2019,35,0
8-13,A,37.68901,-106.00354,2019,9/4/2019,13,13
8-15,A,37.69235,-105.9264,2019,9/4/2019,51,4
MV-2,A,37.64865,-106.21451,2019,9/4/2019,137,0
MV-4,A,37.63146,-106.17496,2019,9/4/2019,28,1
MV-6,A,37.61977,-106.15104,2019,9/4/2019,35,0
MV-8,A,37.61935,-106.11392,2019,9/4/2019,76,0
MV-10,A,37.61612,-106.07407,2019,9/4/2019,38,0
MV-12,A,37.61647,-106.04654,2019,9/4/2019,61,0
MV-14,A,37.60534,-106.01899,2019,9/4/2019,34,0
MV-16,A,37.63171,-105.93048,2019,9/4/2019,0,0
Mosca,A,37.64902,-105.88987,2019,9/4/2019,30,2
W-2,A,37.37026,-106.04102,2019,9/4/2019,127,5
W-4,A,37.32891,-106.03709,2019,9/4/2019,35,2
E-51,A,37.80719,-106.07557,2019,9/11/2019,79,0
E-54,A,37.80713,-106.0193,2019,9/11/2019,74,1
E-60,A,37.80608,-105.90836,2019,9/11/2019,10,0
C-1,A,37.76157,-106.2118,2019,9/11/2019,89,1
C-3,A,37.76156,-106.1914,2019,9/11/2019,101,2
C-5,A,37.76211,-106.13142,2019,9/11/2019,234,0
C-7,A,37.76197,-106.10181,2019,9/11/2019,299,0
C-9,A,37.76196,-106.05859,2019,9/11/2019,960,0
C-11,A,37.7637,-106.01477,2019,9/11/2019,50,0
C-13,A,37.74855,-105.92827,2019,9/11/2019,43,0
Hooper,A,37.75014,-105.89846,2019,9/11/2019,39,1
RS-1,A,37.70577,-106.14674,2019,9/11/2019,41,3
8-1,A,37.68887,-106.22063,2019,9/11/2019,15,1
8-3,A,37.69127,-106.18399,2019,9/11/2019,40,3
8-5,A,37.69142,-106.15042,2019,9/11/2019,62,1
8-7,A,37.69646,-106.08312,2019,9/11/2019,31,4
8-9,A,37.68874,-106.07336,2019,9/11/2019,55,7
8-11,A,37.68908,-106.03678,2019,9/11/2019,38,2
8-13,A,37.68901,-106.00354,2019,9/11/2019,6,4
8-15,A,37.69235,-105.9264,2019,9/11/2019,84,2
MV-2,A,37.64865,-106.21451,2019,9/11/2019,92,3
MV-4,A,37.63146,-106.17496,2019,9/11/2019,15,1
MV-6,A,37.61977,-106.15104,2019,9/11/2019,36,3
MV-8,A,37.61935,-106.11392,2019,9/11/2019,29,1
MV-10,A,37.61612,-106.07407,2019,9/11/2019,21,0
MV-12,A,37.61647,-106.04654,2019,9/11/2019,36,2
MV-14,A,37.60534,-106.01899,2019,9/11/2019,53,0
MV-16,A,37.63171,-105.93048,2019,9/11/2019,3,0
Mosca,A,37.64902,-105.88987,2019,9/11/2019,9,3
W-2,A,37.37026,-106.04102,2019,9/11/2019,85,1
W-4,A,37.32891,-106.03709,2019,9/11/2019,49,1
E-51,A,37.80719,-106.07557,2018,6/28/2018,0,0
E-54,A,37.80713,-106.0193,2018,6/28/2018,0,0
E-60,A,37.80608,-105.90836,2018,6/28/2018,0,0
C-1,A,37.76157,-106.2118,2018,6/28/2018,0,0
C-3,A,37.76156,-106.1914,2018,6/28/2018,0,0
C-5,A,37.76211,-106.13142,2018,6/28/2018,0,0
C-7,A,37.76197,-106.10181,2018,6/28/2018,0,2
C-9,A,37.76196,-106.05859,2018,6/28/2018,0,0
C-11,A,37.7637,-106.01477,2018,6/28/2018,0,0
C-13,A,37.74855,-105.92827,2018,6/28/2018,0,0
Hooper,A,37.75014,-105.89846,2018,6/28/2018,0,0
RS-1,A,37.70577,-106.14674,2018,6/28/2018,0,0
8-1,A,37.68887,-106.22063,2018,6/28/2018,0,0
8-3,A,37.69127,-106.18399,2018,6/28/2018,0,0
8-5,A,37.69142,-106.15042,2018,6/28/2018,0,1
8-7,A,37.69646,-106.08312,2018,6/28/2018,0,0
8-9,A,37.68874,-106.07336,2018,6/28/2018,0,1
8-11,A,37.68908,-106.03678,2018,6/28/2018,0,0
8-13,A,37.68901,-106.00354,2018,6/28/2018,0,0
8-15,A,37.69235,-105.9264,2018,6/28/2018,0,0
MV-2,A,37.64865,-106.21451,2018,6/28/2018,0,0
MV-4,A,37.63146,-106.17496,2018,6/28/2018,0,0
MV-6,A,37.61977,-106.15104,2018,6/28/2018,0,0
MV-8,A,37.61935,-106.11392,2018,6/28/2018,0,0
MV-10,A,37.61612,-106.07407,2018,6/28/2018,0,3
MV-12,A,37.61647,-106.04654,2018,6/28/2018,0,0
MV-14,A,37.60534,-106.01899,2018,6/28/2018,0,0
MV-16,A,37.63171,-105.93048,2018,6/28/2018,0,0
Mosca,A,37.64902,-105.88987,2018,6/28/2018,0,0
W-2,A,37.37026,-106.04102,2018,6/28/2018,0,0
W-4,A,37.32891,-106.03709,2018,6/28/2018,0,5
E-51,A,37.80719,-106.07557,2018,7/4/2018,0,0
E-54,A,37.80713,-106.0193,2018,7/4/2018,0,2
E-60,A,37.80608,-105.90836,2018,7/4/2018,0,0
C-1,A,37.76157,-106.2118,2018,7/4/2018,0,1
C-3,A,37.76156,-106.1914,2018,7/4/2018,0,11
C-5,A,37.76211,-106.13142,2018,7/4/2018,0,0
C-7,A,37.76197,-106.10181,2018,7/4/2018,0,1
C-9,A,37.76196,-106.05859,2018,7/4/2018,0,0
C-11,A,37.7637,-106.01477,2018,7/4/2018,0,0
C-13,A,37.74855,-105.92827,2018,7/4/2018,0,0
Hooper,A,37.75014,-105.89846,2018,7/4/2018,0,0
RS-1,A,37.70577,-106.14674,2018,7/4/2018,0,0
8-1,A,37.68887,-106.22063,2018,7/4/2018,0,0
8-3,A,37.69127,-106.18399,2018,7/4/2018,0,0
8-5,A,37.69142,-106.15042,2018,7/4/2018,0,0
8-7,A,37.69646,-106.08312,2018,7/4/2018,0,0
8-9,A,37.68874,-106.07336,2018,7/4/2018,0,3
8-11,A,37.68908,-106.03678,2018,7/4/2018,0,0
8-13,A,37.68901,-106.00354,2018,7/4/2018,0,0
8-15,A,37.69235,-105.9264,2018,7/4/2018,0,0
MV-2,A,37.64865,-106.21451,2018,7/4/2018,0,0
MV-4,A,37.63146,-106.17496,2018,7/4/2018,0,0
MV-6,A,37.61977,-106.15104,2018,7/4/2018,0,0
MV-8,A,37.61935,-106.11392,2018,7/4/2018,0,0
MV-10,A,37.61612,-106.07407,2018,7/4/2018,0,0
MV-12,A,37.61647,-106.04654,2018,7/4/2018,0,0
MV-14,A,37.60534,-106.01899,2018,7/4/2018,0,0
MV-16,A,37.63171,-105.93048,2018,7/4/2018,0,1
Mosca,A,37.64902,-105.88987,2018,7/4/2018,0,0
W-2,A,37.37026,-106.04102,2018,7/4/2018,0,0
W-4,A,37.32891,-106.03709,2018,7/4/2018,0,3
E-51,A,37.80719,-106.07557,2018,7/11/2018,0,0
E-54,A,37.80713,-106.0193,2018,7/11/2018,0,0
E-60,A,37.80608,-105.90836,2018,7/11/2018,0,0
C-1,A,37.76157,-106.2118,2018,7/11/2018,0,0
C-3,A,37.76156,-106.1914,2018,7/11/2018,0,2
C-5,A,37.76211,-106.13142,2018,7/11/2018,0,1
C-7,A,37.76197,-106.10181,2018,7/11/2018,0,1
C-9,A,37.76196,-106.05859,2018,7/11/2018,0,0
C-11,A,37.7637,-106.01477,2018,7/11/2018,0,0
C-13,A,37.74855,-105.92827,2018,7/11/2018,0,0
Hooper,A,37.75014,-105.89846,2018,7/11/2018,0,0
RS-1,A,37.70577,-106.14674,2018,7/11/2018,0,0
8-1,A,37.68887,-106.22063,2018,7/11/2018,0,0
8-3,A,37.69127,-106.18399,2018,7/11/2018,0,0
8-5,A,37.69142,-106.15042,2018,7/11/2018,0,0
8-7,A,37.69646,-106.08312,2018,7/11/2018,0,0
8-9,A,37.68874,-106.07336,2018,7/11/2018,0,1
8-11,A,37.68908,-106.03678,2018,7/11/2018,0,0
8-13,A,37.68901,-106.00354,2018,7/11/2018,0,0
8-15,A,37.69235,-105.9264,2018,7/11/2018,0,0
MV-2,A,37.64865,-106.21451,2018,7/11/2018,0,0
MV-4,A,37.63146,-106.17496,2018,7/11/2018,0,1
MV-6,A,37.61977,-106.15104,2018,7/11/2018,0,0
MV-8,A,37.61935,-106.11392,2018,7/11/2018,0,0
MV-10,A,37.61612,-106.07407,2018,7/11/2018,0,0
MV-12,A,37.61647,-106.04654,2018,7/11/2018,0,0
MV-14,A,37.60534,-106.01899,2018,7/11/2018,0,0
MV-16,A,37.63171,-105.93048,2018,7/11/2018,NA,NA
Mosca,A,37.64902,-105.88987,2018,7/11/2018,0,0
W-2,A,37.37026,-106.04102,2018,7/11/2018,6,0
W-4,A,37.32891,-106.03709,2018,7/11/2018,2,2
E-51,A,37.80719,-106.07557,2018,7/18/2018,0,0
E-54,A,37.80713,-106.0193,2018,7/18/2018,0,0
E-60,A,37.80608,-105.90836,2018,7/18/2018,0,0
C-1,A,37.76157,-106.2118,2018,7/18/2018,0,0
C-3,A,37.76156,-106.1914,2018,7/18/2018,1,0
C-5,A,37.76211,-106.13142,2018,7/18/2018,0,0
C-7,A,37.76197,-106.10181,2018,7/18/2018,1,1
C-9,A,37.76196,-106.05859,2018,7/18/2018,1,1
C-11,A,37.7637,-106.01477,2018,7/18/2018,0,0
C-13,A,37.74855,-105.92827,2018,7/18/2018,0,0
Hooper,A,37.75014,-105.89846,2018,7/18/2018,0,0
RS-1,A,37.70577,-106.14674,2018,7/18/2018,0,0
8-1,A,37.68887,-106.22063,2018,7/18/2018,0,0
8-3,A,37.69127,-106.18399,2018,7/18/2018,1,0
8-5,A,37.69142,-106.15042,2018,7/18/2018,0,1
8-7,A,37.69646,-106.08312,2018,7/18/2018,0,1
8-9,A,37.68874,-106.07336,2018,7/18/2018,0,1
8-11,A,37.68908,-106.03678,2018,7/18/2018,0,0
8-13,A,37.68901,-106.00354,2018,7/18/2018,0,0
8-15,A,37.69235,-105.9264,2018,7/18/2018,0,0
MV-2,A,37.64865,-106.21451,2018,7/18/2018,0,0
MV-4,A,37.63146,-106.17496,2018,7/18/2018,0,0
MV-6,A,37.61977,-106.15104,2018,7/18/2018,0,1
MV-8,A,37.61935,-106.11392,2018,7/18/2018,0,1
MV-10,A,37.61612,-106.07407,2018,7/18/2018,0,0
MV-12,A,37.61647,-106.04654,2018,7/18/2018,0,0
MV-14,A,37.60534,-106.01899,2018,7/18/2018,0,1
MV-16,A,37.63171,-105.93048,2018,7/18/2018,0,0
Mosca,A,37.64902,-105.88987,2018,7/18/2018,0,0
W-2,A,37.37026,-106.04102,2018,7/18/2018,0,0
W-4,A,37.32891,-106.03709,2018,7/18/2018,1,6
E-51,A,37.80719,-106.07557,2018,7/25/2018,0,0
E-54,A,37.80713,-106.0193,2018,7/25/2018,0,0
E-60,A,37.80608,-105.90836,2018,7/25/2018,0,0
C-1,A,37.76157,-106.2118,2018,7/25/2018,0,0
C-3,A,37.76156,-106.1914,2018,7/25/2018,25,3
C-5,A,37.76211,-106.13142,2018,7/25/2018,2,0
C-7,A,37.76197,-106.10181,2018,7/25/2018,2,0
C-9,A,37.76196,-106.05859,2018,7/25/2018,2,0
C-11,A,37.7637,-106.01477,2018,7/25/2018,1,1
C-13,A,37.74855,-105.92827,2018,7/25/2018,0,0
Hooper,A,37.75014,-105.89846,2018,7/25/2018,1,0
RS-1,A,37.70577,-106.14674,2018,7/25/2018,1,0
8-1,A,37.68887,-106.22063,2018,7/25/2018,0,0
8-3,A,37.69127,-106.18399,2018,7/25/2018,0,0
8-5,A,37.69142,-106.15042,2018,7/25/2018,0,0
8-7,A,37.69646,-106.08312,2018,7/25/2018,0,0
8-9,A,37.68874,-106.07336,2018,7/25/2018,0,0
8-11,A,37.68908,-106.03678,2018,7/25/2018,0,0
8-13,A,37.68901,-106.00354,2018,7/25/2018,0,0
8-15,A,37.69235,-105.9264,2018,7/25/2018,1,0
MV-2,A,37.64865,-106.21451,2018,7/25/2018,0,0
MV-4,A,37.63146,-106.17496,2018,7/25/2018,4,0
MV-6,A,37.61977,-106.15104,2018,7/25/2018,2,0
MV-8,A,37.61935,-106.11392,2018,7/25/2018,20,1
MV-10,A,37.61612,-106.07407,2018,7/25/2018,0,0
MV-12,A,37.61647,-106.04654,2018,7/25/2018,0,0
MV-14,A,37.60534,-106.01899,2018,7/25/2018,0,0
MV-16,A,37.63171,-105.93048,2018,7/25/2018,0,0
Mosca,A,37.64902,-105.88987,2018,7/25/2018,3,0
W-2,A,37.37026,-106.04102,2018,7/25/2018,3,1
W-4,A,37.32891,-106.03709,2018,7/25/2018,1,3
E-51,A,37.80719,-106.07557,2018,8/1/2018,1,0
E-54,A,37.80713,-106.0193,2018,8/1/2018,0,0
E-60,A,37.80608,-105.90836,2018,8/1/2018,0,0
C-1,A,37.76157,-106.2118,2018,8/1/2018,0,0
C-3,A,37.76156,-106.1914,2018,8/1/2018,6,1
C-5,A,37.76211,-106.13142,2018,8/1/2018,9,1
C-7,A,37.76197,-106.10181,2018,8/1/2018,0,0
C-9,A,37.76196,-106.05859,2018,8/1/2018,10,0
C-11,A,37.7637,-106.01477,2018,8/1/2018,16,0
C-13,A,37.74855,-105.92827,2018,8/1/2018,2,0
Hooper,A,37.75014,-105.89846,2018,8/1/2018,0,0
RS-1,A,37.70577,-106.14674,2018,8/1/2018,2,0
8-1,A,37.68887,-106.22063,2018,8/1/2018,2,0
8-3,A,37.69127,-106.18399,2018,8/1/2018,0,0
8-5,A,37.69142,-106.15042,2018,8/1/2018,2,1
8-7,A,37.69646,-106.08312,2018,8/1/2018,0,0
8-9,A,37.68874,-106.07336,2018,8/1/2018,6,0
8-11,A,37.68908,-106.03678,2018,8/1/2018,2,0
8-13,A,37.68901,-106.00354,2018,8/1/2018,0,0
8-15,A,37.69235,-105.9264,2018,8/1/2018,1,0
MV-2,A,37.64865,-106.21451,2018,8/1/2018,3,0
MV-4,A,37.63146,-106.17496,2018,8/1/2018,8,1
MV-6,A,37.61977,-106.15104,2018,8/1/2018,19,0
MV-8,A,37.61935,-106.11392,2018,8/1/2018,18,3
MV-10,A,37.61612,-106.07407,2018,8/1/2018,0,0
MV-12,A,37.61647,-106.04654,2018,8/1/2018,3,0
MV-14,A,37.60534,-106.01899,2018,8/1/2018,0,0
MV-16,A,37.63171,-105.93048,2018,8/1/2018,0,0
Mosca,A,37.64902,-105.88987,2018,8/1/2018,3,1
W-2,A,37.37026,-106.04102,2018,8/1/2018,0,1
W-4,A,37.32891,-106.03709,2018,8/1/2018,1,2
E-51,A,37.80719,-106.07557,2018,8/8/2018,4,0
E-54,A,37.80713,-106.0193,2018,8/8/2018,3,2
E-60,A,37.80608,-105.90836,2018,8/8/2018,1,0
C-1,A,37.76157,-106.2118,2018,8/8/2018,6,0
C-3,A,37.76156,-106.1914,2018,8/8/2018,38,1
C-5,A,37.76211,-106.13142,2018,8/8/2018,66,1
C-7,A,37.76197,-106.10181,2018,8/8/2018,4,0
C-9,A,37.76196,-106.05859,2018,8/8/2018,328,1
C-11,A,37.7637,-106.01477,2018,8/8/2018,21,0
C-13,A,37.74855,-105.92827,2018,8/8/2018,20,0
Hooper,A,37.75014,-105.89846,2018,8/8/2018,11,0
RS-1,A,37.70577,-106.14674,2018,8/8/2018,74,0
8-1,A,37.68887,-106.22063,2018,8/8/2018,7,0
8-3,A,37.69127,-106.18399,2018,8/8/2018,3,0
8-5,A,37.69142,-106.15042,2018,8/8/2018,8,2
8-7,A,37.69646,-106.08312,2018,8/8/2018,5,0
8-9,A,37.68874,-106.07336,2018,8/8/2018,9,0
8-11,A,37.68908,-106.03678,2018,8/8/2018,27,0
8-13,A,37.68901,-106.00354,2018,8/8/2018,1,0
8-15,A,37.69235,-105.9264,2018,8/8/2018,13,0
MV-2,A,37.64865,-106.21451,2018,8/8/2018,1,0
MV-4,A,37.63146,-106.17496,2018,8/8/2018,23,1
MV-6,A,37.61977,-106.15104,2018,8/8/2018,253,0
MV-8,A,37.61935,-106.11392,2018,8/8/2018,887,1
MV-10,A,37.61612,-106.07407,2018,8/8/2018,NA,NA
MV-12,A,37.61647,-106.04654,2018,8/8/2018,51,0
MV-14,A,37.60534,-106.01899,2018,8/8/2018,2,2
MV-16,A,37.63171,-105.93048,2018,8/8/2018,1,2
Mosca,A,37.64902,-105.88987,2018,8/8/2018,99,0
W-2,A,37.37026,-106.04102,2018,8/8/2018,5,0
W-4,A,37.32891,-106.03709,2018,8/8/2018,2,7
E-51,A,37.80719,-106.07557,2018,8/15/2018,4,0
E-54,A,37.80713,-106.0193,2018,8/15/2018,7,1
E-60,A,37.80608,-105.90836,2018,8/15/2018,2,0
C-1,A,37.76157,-106.2118,2018,8/15/2018,1,0
C-3,A,37.76156,-106.1914,2018,8/15/2018,20,1
C-5,A,37.76211,-106.13142,2018,8/15/2018,9,0
C-7,A,37.76197,-106.10181,2018,8/15/2018,20,0
C-9,A,37.76196,-106.05859,2018,8/15/2018,303,0
C-11,A,37.7637,-106.01477,2018,8/15/2018,3,0
C-13,A,37.74855,-105.92827,2018,8/15/2018,8,0
Hooper,A,37.75014,-105.89846,2018,8/15/2018,1,0
RS-1,A,37.70577,-106.14674,2018,8/15/2018,40,0
8-1,A,37.68887,-106.22063,2018,8/15/2018,1,0
8-3,A,37.69127,-106.18399,2018,8/15/2018,0,0
8-5,A,37.69142,-106.15042,2018,8/15/2018,2,0
8-7,A,37.69646,-106.08312,2018,8/15/2018,6,0
8-9,A,37.68874,-106.07336,2018,8/15/2018,6,0
8-11,A,37.68908,-106.03678,2018,8/15/2018,13,0
8-13,A,37.68901,-106.00354,2018,8/15/2018,6,0
8-15,A,37.69235,-105.9264,2018,8/15/2018,3,0
MV-2,A,37.64865,-106.21451,2018,8/15/2018,6,0
MV-4,A,37.63146,-106.17496,2018,8/15/2018,16,0
MV-6,A,37.61977,-106.15104,2018,8/15/2018,52,0
MV-8,A,37.61935,-106.11392,2018,8/15/2018,243,0
MV-10,A,37.61612,-106.07407,2018,8/15/2018,0,0
MV-12,A,37.61647,-106.04654,2018,8/15/2018,69,0
MV-14,A,37.60534,-106.01899,2018,8/15/2018,6,2
MV-16,A,37.63171,-105.93048,2018,8/15/2018,1,0
Mosca,A,37.64902,-105.88987,2018,8/15/2018,16,0
W-2,A,37.37026,-106.04102,2018,8/15/2018,4,0
W-4,A,37.32891,-106.03709,2018,8/15/2018,0,5
E-51,A,37.80719,-106.07557,2018,8/22/2018,0,0
E-54,A,37.80713,-106.0193,2018,8/22/2018,0,0
E-60,A,37.80608,-105.90836,2018,8/22/2018,2,0
C-1,A,37.76157,-106.2118,2018,8/22/2018,1,0
C-3,A,37.76156,-106.1914,2018,8/22/2018,1,2
C-5,A,37.76211,-106.13142,2018,8/22/2018,3,0
C-7,A,37.76197,-106.10181,2018,8/22/2018,4,0
C-9,A,37.76196,-106.05859,2018,8/22/2018,20,2
C-11,A,37.7637,-106.01477,2018,8/22/2018,0,0
C-13,A,37.74855,-105.92827,2018,8/22/2018,9,0
Hooper,A,37.75014,-105.89846,2018,8/22/2018,0,0
RS-1,A,37.70577,-106.14674,2018,8/22/2018,65,0
8-1,A,37.68887,-106.22063,2018,8/22/2018,0,1
8-3,A,37.69127,-106.18399,2018,8/22/2018,1,0
8-5,A,37.69142,-106.15042,2018,8/22/2018,0,0
8-7,A,37.69646,-106.08312,2018,8/22/2018,8,1
8-9,A,37.68874,-106.07336,2018,8/22/2018,3,0
8-11,A,37.68908,-106.03678,2018,8/22/2018,8,1
8-13,A,37.68901,-106.00354,2018,8/22/2018,4,0
8-15,A,37.69235,-105.9264,2018,8/22/2018,4,0
MV-2,A,37.64865,-106.21451,2018,8/22/2018,3,0
MV-4,A,37.63146,-106.17496,2018,8/22/2018,1,1
MV-6,A,37.61977,-106.15104,2018,8/22/2018,2,1
MV-8,A,37.61935,-106.11392,2018,8/22/2018,13,0
MV-10,A,37.61612,-106.07407,2018,8/22/2018,226,1
MV-12,A,37.61647,-106.04654,2018,8/22/2018,20,0
MV-14,A,37.60534,-106.01899,2018,8/22/2018,0,0
MV-16,A,37.63171,-105.93048,2018,8/22/2018,0,0
Mosca,A,37.64902,-105.88987,2018,8/22/2018,2,0
W-2,A,37.37026,-106.04102,2018,8/22/2018,0,0
W-4,A,37.32891,-106.03709,2018,8/22/2018,0,2
E-51,A,37.80719,-106.07557,2018,8/29/2018,0,0
E-54,A,37.80713,-106.0193,2018,8/29/2018,0,2
E-60,A,37.80608,-105.90836,2018,8/29/2018,1,0
C-1,A,37.76157,-106.2118,2018,8/29/2018,0,0
C-3,A,37.76156,-106.1914,2018,8/29/2018,0,2
C-5,A,37.76211,-106.13142,2018,8/29/2018,0,5
C-7,A,37.76197,-106.10181,2018,8/29/2018,0,1
C-9,A,37.76196,-106.05859,2018,8/29/2018,0,2
C-11,A,37.7637,-106.01477,2018,8/29/2018,0,0
C-13,A,37.74855,-105.92827,2018,8/29/2018,2,1
Hooper,A,37.75014,-105.89846,2018,8/29/2018,4,0
RS-1,A,37.70577,-106.14674,2018,8/29/2018,0,0
8-1,A,37.68887,-106.22063,2018,8/29/2018,0,0
8-3,A,37.69127,-106.18399,2018,8/29/2018,0,0
8-5,A,37.69142,-106.15042,2018,8/29/2018,1,0
8-7,A,37.69646,-106.08312,2018,8/29/2018,3,0
8-9,A,37.68874,-106.07336,2018,8/29/2018,4,0
8-11,A,37.68908,-106.03678,2018,8/29/2018,1,1
8-13,A,37.68901,-106.00354,2018,8/29/2018,0,0
8-15,A,37.69235,-105.9264,2018,8/29/2018,0,0
MV-2,A,37.64865,-106.21451,2018,8/29/2018,0,0
MV-4,A,37.63146,-106.17496,2018,8/29/2018,0,0
MV-6,A,37.61977,-106.15104,2018,8/29/2018,2,0
MV-8,A,37.61935,-106.11392,2018,8/29/2018,0,1
MV-10,A,37.61612,-106.07407,2018,8/29/2018,1,0
MV-12,A,37.61647,-106.04654,2018,8/29/2018,2,0
MV-14,A,37.60534,-106.01899,2018,8/29/2018,0,0
MV-16,A,37.63171,-105.93048,2018,8/29/2018,0,0
Mosca,A,37.64902,-105.88987,2018,8/29/2018,0,0
W-2,A,37.37026,-106.04102,2018,8/29/2018,0,0
W-4,A,37.32891,-106.03709,2018,8/29/2018,0,4
E-51,A,37.80719,-106.07557,2018,9/5/2018,0,0
E-54,A,37.80713,-106.0193,2018,9/5/2018,0,0
E-60,A,37.80608,-105.90836,2018,9/5/2018,1,0
C-1,A,37.76157,-106.2118,2018,9/5/2018,0,0
C-3,A,37.76156,-106.1914,2018,9/5/2018,0,0
C-5,A,37.76211,-106.13142,2018,9/5/2018,0,1
C-7,A,37.76197,-106.10181,2018,9/5/2018,0,0
C-9,A,37.76196,-106.05859,2018,9/5/2018,1,0
C-11,A,37.7637,-106.01477,2018,9/5/2018,0,0
C-13,A,37.74855,-105.92827,2018,9/5/2018,0,0
Hooper,A,37.75014,-105.89846,2018,9/5/2018,0,0
RS-1,A,37.70577,-106.14674,2018,9/5/2018,1,0
8-1,A,37.68887,-106.22063,2018,9/5/2018,0,0
8-3,A,37.69127,-106.18399,2018,9/5/2018,0,0
8-5,A,37.69142,-106.15042,2018,9/5/2018,0,1
8-7,A,37.69646,-106.08312,2018,9/5/2018,0,1
8-9,A,37.68874,-106.07336,2018,9/5/2018,3,0
8-11,A,37.68908,-106.03678,2018,9/5/2018,0,0
8-13,A,37.68901,-106.00354,2018,9/5/2018,0,0
8-15,A,37.69235,-105.9264,2018,9/5/2018,1,0
MV-2,A,37.64865,-106.21451,2018,9/5/2018,0,1
MV-4,A,37.63146,-106.17496,2018,9/5/2018,0,1
MV-6,A,37.61977,-106.15104,2018,9/5/2018,1,0
MV-8,A,37.61935,-106.11392,2018,9/5/2018,0,1
MV-10,A,37.61612,-106.07407,2018,9/5/2018,1,1
MV-12,A,37.61647,-106.04654,2018,9/5/2018,0,0
MV-14,A,37.60534,-106.01899,2018,9/5/2018,0,0
MV-16,A,37.63171,-105.93048,2018,9/5/2018,0,0
Mosca,A,37.64902,-105.88987,2018,9/5/2018,0,0
W-2,A,37.37026,-106.04102,2018,9/5/2018,0,0
W-4,A,37.32891,-106.03709,2018,9/5/2018,0,1
E-51,A,37.80719,-106.07557,2018,9/12/2018,0,0
E-54,A,37.80713,-106.0193,2018,9/12/2018,0,1
E-60,A,37.80608,-105.90836,2018,9/12/2018,0,0
C-1,A,37.76157,-106.2118,2018,9/12/2018,0,2
C-3,A,37.76156,-106.1914,2018,9/12/2018,0,1
C-5,A,37.76211,-106.13142,2018,9/12/2018,0,1
C-7,A,37.76197,-106.10181,2018,9/12/2018,0,0
C-9,A,37.76196,-106.05859,2018,9/12/2018,0,0
C-11,A,37.7637,-106.01477,2018,9/12/2018,0,0
C-13,A,37.74855,-105.92827,2018,9/12/2018,0,0
Hooper,A,37.75014,-105.89846,2018,9/12/2018,0,0
RS-1,A,37.70577,-106.14674,2018,9/12/2018,0,1
8-1,A,37.68887,-106.22063,2018,9/12/2018,0,0
8-3,A,37.69127,-106.18399,2018,9/12/2018,0,0
8-5,A,37.69142,-106.15042,2018,9/12/2018,0,0
8-7,A,37.69646,-106.08312,2018,9/12/2018,0,0
8-9,A,37.68874,-106.07336,2018,9/12/2018,0,1
8-11,A,37.68908,-106.03678,2018,9/12/2018,0,0
8-13,A,37.68901,-106.00354,2018,9/12/2018,0,0
8-15,A,37.69235,-105.9264,2018,9/12/2018,0,0
MV-2,A,37.64865,-106.21451,2018,9/12/2018,0,0
MV-4,A,37.63146,-106.17496,2018,9/12/2018,0,0
MV-6,A,37.61977,-106.15104,2018,9/12/2018,0,0
MV-8,A,37.61935,-106.11392,2018,9/12/2018,0,0
MV-10,A,37.61612,-106.07407,2018,9/12/2018,0,0
MV-12,A,37.61647,-106.04654,2018,9/12/2018,0,0
MV-14,A,37.60534,-106.01899,2018,9/12/2018,0,0
MV-16,A,37.63171,-105.93048,2018,9/12/2018,0,0
Mosca,A,37.64902,-105.88987,2018,9/12/2018,0,0
W-2,A,37.37026,-106.04102,2018,9/12/2018,0,0
W-4,A,37.32891,-106.03709,2018,9/12/2018,0,1
E-51,A,37.80719,-106.07557,2017,6/18/2017,0,0
